epoch,train_lr,train_loss,train_loss_vfl,train_loss_bbox,train_loss_giou,mAP_50_95,mAP_50,mAP_75,AP_small,AP_medium,AP_large,AR_1,AR_10,AR_100,AR_small,AR_medium,AR_large
88,1.0000000000000129e-06,4.3745291283344345,0.33811959954263454,0.04861384430517212,0.20449432604970746,0.6951456372531029,0.9153208281622152,0.8018399143188853,0.5066070369731147,0.5595993354470855,0.7783808807739832,0.37675043455831564,0.785287105209565,0.8212591762261316,0.6734980834439039,0.7588033031544482,0.8706310484303277
89,1.0000000000000129e-06,4.330881399094325,0.33379681264369476,0.04803334850562582,0.20187945561794488,0.6963481213104986,0.9172062053092839,0.8020843505515751,0.5070586078475584,0.5577984794444021,0.7805329543801902,0.37668756783576746,0.7825436166350597,0.8197678440935483,0.6735754828247089,0.7550091791504006,0.8699443458332402
90,1.0000000000000129e-06,4.302023832324519,0.33143872593534435,0.047286173554631654,0.19948887128402562,0.6962003150839269,0.9168305423147981,0.8019524366006063,0.5078232184208223,0.5565833522737174,0.780945802826002,0.3768085746121469,0.7821772789196126,0.8190671169052746,0.6745558749815717,0.7527897658241169,0.870110681870251
91,1.0000000000000129e-06,4.26919897243721,0.3283001911451611,0.04694630331662606,0.19785536225944075,0.6944609940624535,0.9161202488540356,0.8010799688257555,0.5018707540999593,0.555700737684409,0.778825120898605,0.3763413294017358,0.7811013268299346,0.8187795908119959,0.6780499041721952,0.7515706896050407,0.8697586077839997
92,1.0000000000000129e-06,4.238730788440403,0.3250912260296894,0.04670477264703158,0.1960562986104057,0.6936344009865661,0.9144810227425616,0.7987958432395812,0.5035105407312155,0.5543647883478705,0.7780619480639142,0.3758211714879168,0.781028367153046,0.8190067262983177,0.6820341294412502,0.7517426090708533,0.8699513160897133
93,1.0000000000000129e-06,4.220431547801817,0.323165132678875,0.046210033269124415,0.1946570964919662,0.6912803197663009,0.913460624006071,0.7970784564485656,0.5027040377829557,0.5503412270009657,0.7757906668464578,0.37499668628843164,0.7782206087090293,0.8160748542320286,0.6727204039510541,0.7514856318100593,0.8667545012168816
94,1.0000000000000129e-06,4.179456978145928,0.3203427020872833,0.0454697188919636,0.19150619368561542,0.6914740234004452,0.912768404008594,0.7957237597472345,0.5044756116826202,0.5511523013015699,0.7755107888879165,0.37514549581224116,0.7788106971945046,0.8152716802177871,0.6686587793011942,0.7506878793138336,0.8659803545883934
95,1.0000000000000129e-06,4.152093467477755,0.31627711166606426,0.04508655515347193,0.19032139646671778,0.691113607979096,0.9126443399086029,0.7954275878483209,0.5045598088698292,0.5509071846649298,0.7760967109686401,0.37525640963428014,0.7788536035708378,0.8144845961738113,0.667923485183547,0.7505733754970396,0.864993756118128
96,1.0000000000000129e-06,4.120159996833868,0.3135778946124397,0.04469049339606598,0.18797512436269248,0.6903163534820927,0.9124610747202915,0.7928466741651247,0.5041701307767299,0.5490934366723444,0.7753198476589546,0.3751902971306388,0.7786573865644439,0.8148251215977634,0.6668527937490787,0.7501459551650391,0.8657913031335192
97,1.0000000000000129e-06,4.100730787471644,0.3117577464488353,0.04451227724643814,0.1870024704975068,0.6904339880714391,0.912113614948946,0.7961432939860401,0.5029681329146108,0.5470683743009419,0.7765210117088566,0.3755023801902542,0.7787075541684653,0.8144620296634096,0.661391530296329,0.7492031039168443,0.8660477135598968
98,1.0000000000000129e-06,4.058526558700052,0.3068881457268878,0.043618987924918556,0.18398880971651296,0.6894410167694448,0.9119724598390897,0.794693775138862,0.4992474461982463,0.545604825808891,0.7758730465165931,0.3751672210519257,0.7812351254875521,0.8135835064839536,0.6605723868494767,0.7457737339798409,0.8658639208995831
99,1.0000000000000129e-06,4.029361184745346,0.3047178525392536,0.04333305497357527,0.18248772846374445,0.6890105408360084,0.911876407344381,0.7973344305103149,0.4906564867365975,0.5444172511284309,0.7763353906929207,0.37510435432937744,0.7803755763129487,0.8125054338897453,0.6517488574377118,0.7455269550307719,0.8655333018113079
100,1.0000000000000129e-06,4.003911886986194,0.302742558775342,0.042855325477404,0.18045518003888625,0.6888448753123458,0.9117233251376152,0.7971431119693329,0.491612223441951,0.5425661758197302,0.7763997501404307,0.375062443181012,0.7774600720873256,0.8108592952174274,0.6501944198732124,0.742826807426044,0.8644849355614175
101,1.0000000000000129e-06,3.977531216056569,0.29888884497966833,0.04264377844184375,0.17907065278825945,0.6877187915645977,0.9106592781446301,0.7948808074405491,0.49060699759577436,0.5436665466304033,0.7754017677743078,0.3750136848593992,0.7775138410835009,0.8102025412386696,0.6406779817190034,0.7421526081449745,0.8646509300745946
102,1.0000000000000129e-06,3.9596357617939715,0.29711825310241147,0.0423158529707229,0.17807689955971992,0.6896118486184768,0.9138524594846827,0.7971139274808855,0.49098360350023096,0.5427219381703773,0.7778003249312851,0.3750653333510442,0.7791362206388697,0.8084737055461833,0.6394524915229249,0.7414504392366987,0.8626571638884784
103,1.0000000000000129e-06,3.939506872676588,0.29551565686407744,0.041871744566490655,0.17597197983512142,0.6876026056222994,0.9108770126075344,0.7943361058056817,0.4910949475435579,0.5415999345346083,0.7759188542369984,0.37567602179964127,0.7760730321659999,0.8091136060246189,0.6396201901813356,0.7425966508790937,0.863277877452141
104,1.0000000000000129e-06,3.9078932261006067,0.2924167834392541,0.04138305625487086,0.1740638785103503,0.6879187474195702,0.9110767028750547,0.7952058086157261,0.49152965404595794,0.5403435436561856,0.7771598025297389,0.3750663196924068,0.7752548995935007,0.8101850570080458,0.6405231829573935,0.7433948010665568,0.8644423469148956
105,1.0000000000000129e-06,3.8856111398271183,0.2899546099987097,0.04128663888715064,0.17313418837234718,0.6867629916074606,0.9099517031107334,0.7935322780008875,0.4917090631846435,0.5400739849975134,0.7757092338076655,0.37500020718876537,0.7755437765258077,0.8094860362698618,0.639704039510541,0.74289861786045,0.8638678788485941
106,1.0000000000000129e-06,3.8595384055575086,0.2877401094916416,0.040899130965866184,0.17141740447031384,0.6865778692121264,0.9098776704829921,0.7943227510525049,0.4914957543734182,0.5393476871657473,0.7762706068833743,0.3741580121961906,0.7738969266313678,0.8086264870952584,0.6388010467344832,0.7427867393516248,0.8625103595562923
107,1.0000000000000129e-06,3.826833924425926,0.2845517710663103,0.0403884903565442,0.169181049210535,0.6854644876345463,0.9091705031232149,0.7916418258810307,0.4909255409996518,0.5375714112927206,0.7739915364872901,0.37405760538293287,0.7744094677064378,0.807925484787744,0.6396201901813356,0.7406859315447102,0.8625192641538042
108,1.0000000000000129e-06,3.8003070463405133,0.2820662452539786,0.03998963616997894,0.16748399702547304,0.6850601608415309,0.9085635126069614,0.7910673778646856,0.48482156791763065,0.5379024096718694,0.7744063624614783,0.37398500131710516,0.7739714345258651,0.8078238137627233,0.640110386259767,0.7382416824974077,0.8632066517199313
109,1.0000000000000129e-06,3.779695465610819,0.280635762272275,0.039601491665981564,0.16628962942449824,0.6850293616653521,0.9087251642121877,0.7906512220142415,0.48107438887373183,0.5379744333682912,0.7748991584525327,0.3744179522178999,0.7733263905731123,0.8076465095666426,0.6349006707946336,0.7365645910111559,0.8643028654109042
110,1.0000000000000129e-06,3.7547404766082764,0.2778755150381836,0.03933657423277207,0.1647964830269713,0.684553813259506,0.9086080448431945,0.7902662739539639,0.47625795380119157,0.5379382243697475,0.7753230435836967,0.3739391331655246,0.772353735466724,0.8050549373618399,0.6266511867905057,0.7307033277453125,0.8640619772667902
111,1.0000000000000129e-06,3.7181436969441983,0.27435270365596026,0.03865836958134111,0.1625895748710381,0.6837391848911127,0.9075072177326348,0.7892066077317997,0.47716398830929874,0.536698408269866,0.7745146076179712,0.3731622810110894,0.7723536054181289,0.8049086039536217,0.6259997420020639,0.732500268435383,0.8632396507999015
112,1.0000000000000129e-06,3.6952289093567323,0.27164147537601013,0.038457893522583955,0.16108546615537314,0.6824507041966471,0.9066320997512111,0.7885019060693619,0.47638044685327835,0.5340462352130947,0.7731541093591003,0.3729736808434448,0.7722412107084662,0.8037855999924204,0.6280941323897979,0.7321389856695201,0.8612713711300979
113,1.0000000000000129e-06,3.6868713350413342,0.27092553918726203,0.038278894377823246,0.16035146711423653,0.6806386645127275,0.9050096167810121,0.7875640482227227,0.4736084265858892,0.5318233837067314,0.77251070350247,0.37225933980049686,0.7716725111488951,0.8032717947055875,0.6283392304290137,0.7336713760950402,0.8600260753206943
114,1.0000000000000129e-06,3.6608844360693475,0.2687720684154591,0.038064039890083154,0.15896259811305832,0.6816151836394846,0.9062754562162079,0.7883288521667549,0.47425825105290437,0.5314375798484898,0.7730110468187399,0.3725295117117468,0.769848062641853,0.8013746031975175,0.6282553810998083,0.7310831069991376,0.8583824599276779
115,1.0000000000000129e-06,3.6378726934087715,0.26676288409476123,0.03757489054596382,0.15724311242623154,0.6805416347631439,0.9049050036620432,0.7874515296488913,0.47479145590022165,0.5299986138241494,0.7719892483613036,0.3727989724008748,0.769849335740221,0.8011907296985898,0.6289906752174554,0.728772211787479,0.8589995276883892
116,1.0000000000000129e-06,3.6194294789553947,0.2642139098189627,0.03733537440402646,0.15626827770146837,0.6803418248035339,0.9047669423909432,0.7869301563393816,0.4757580159837771,0.5306924567121762,0.7723741507307252,0.3718572984930251,0.7679982875029723,0.8002635871327215,0.6280876824413977,0.7268418470517708,0.8587259930360265
117,1.0000000000000129e-06,3.5940999963790543,0.26202877439388284,0.03703544207362488,0.15453623663404914,0.6790491762193234,0.9030396418536664,0.7842835940741089,0.47480201472234856,0.5302549037482975,0.7714743956982817,0.37193314833994595,0.7686311434295805,0.8005193727726356,0.6266944935869084,0.7280776158829594,0.8588441602825245
118,1.0000000000000129e-06,3.5721215476889183,0.2603792099835374,0.03652295281681738,0.1528435659665215,0.677800194199781,0.9025827465686185,0.7832533203013937,0.47315293642313433,0.5282267950392502,0.7703375782159101,0.37179443177047694,0.7679983741302379,0.7988925698516762,0.6250562066932036,0.7268879856856957,0.8570923197812833
119,1.0000000000000129e-06,3.542646399281775,0.25763995665238487,0.0361615735742874,0.15108341338712009,0.6748024016310918,0.9001464850954166,0.7806608465953887,0.47288189121264484,0.5258596430752772,0.766514231069867,0.3712740571807971,0.7661411899418636,0.7975380593464976,0.6239919652071355,0.7258804732659694,0.8557348004889814
